CustomerID,Days_Since_Last_Transaction,Total_Orders_Count,Total_Prod_Purchased,Total_Spent,Avg_Order_Value,Uniq_Prod_Purchased_Count,Avg_Days_Btw_Order,Fav_DoW,Fav_Hour,is_UK,Cancellation_Count,Total_Transaction_Count,Cancellation_Rate,Avg_Monthly_Spending,Std_Monthly_Spending,Monthly_Spending_Trend
12659,29,1,104,73.68,73.68,4,0.0,3,11,0,0,4,0.0,73.68,0.0,0.0
12660,11,1,126,227.1,227.1,12,0.0,0,13,0,0,12,0.0,227.1,0.0,0.0
12662,0,12,2023,3511.08,292.59,128,61.55,1,13,0,2,222,0.009,351.108,95.762,8.827030303030307
12664,8,9,1188,4391.88,487.987,9,39.25,1,12,0,0,28,0.0,627.411,217.895,51.00571428571428
12665,324,2,35,43.75,21.875,2,7.0,2,8,0,1,3,0.333,43.75,0.0,0.0
12666,359,1,-56,-227.44,-227.44,2,0.0,2,14,0,2,2,1.0,-227.44,0.0,0.0
12667,58,1,391,460.13,460.13,32,0.0,2,17,0,0,32,0.0,460.13,0.0,0.0
12668,7,6,1560,3113.18,518.863,114,164.4,0,13,0,7,164,0.043,518.863,491.932,-107.49028571428572
12669,150,2,1104,1427.73,713.865,96,106.0,0,10,0,0,98,0.0,713.865,444.678,-628.8699999999999
12670,10,6,1377,2734.15,455.692,57,46.8,3,9,0,2,89,0.022,683.538,386.368,219.06300000000002
12672,329,1,78,225.89999999999998,225.9,10,0.0,4,9,0,0,10,0.0,225.9,0.0,0.0
12673,5,2,349,574.52,287.26,41,321.0,0,11,0,0,41,0.0,287.26,93.847,132.72
12674,11,7,1096,1796.26,256.609,51,74.0,1,9,0,7,86,0.081,449.065,103.226,-2.630000000000007
12676,24,6,664,1091.39,181.898,32,57.4,1,15,0,0,39,0.0,181.898,143.316,-49.43742857142857
12678,42,10,10876,16291.26,1629.126,103,49.33,4,7,0,2,158,0.013,2036.407,2810.815,626.1057142857143
12679,52,9,521,896.67,99.63,44,83.38,1,12,0,8,52,0.154,224.168,307.201,-187.67700000000005
12680,0,4,439,790.81,197.702,32,37.67,3,12,0,0,49,0.0,263.603,13.276,-13.16499999999999
12681,14,26,7442,12309.59,473.446,266,36.08,0,11,0,7,623,0.011,1230.959,769.32,-89.53800000000001
12682,3,31,5485,11019.82,355.478,208,12.27,1,14,0,0,495,0.0,847.678,454.795,20.14747252747253
12683,4,19,4850,7357.09,387.215,176,55.39,3,15,0,18,349,0.052,735.709,421.861,-65.26999999999998
12684,7,6,1973,2073.63,345.605,59,41.2,1,10,0,0,98,0.0,414.726,254.711,-129.279
12685,28,6,1507,2575.08,429.18,116,13.0,3,10,0,0,151,0.0,858.36,706.722,-653.95
12686,371,1,106,71.14,71.14,6,0.0,4,9,0,0,6,0.0,71.14,0.0,0.0
12688,113,1,3028,4873.8099999999995,4873.81,171,0.0,3,8,0,0,171,0.0,4873.81,0.0,0.0
12689,25,2,622,1139.61,569.805,56,102.0,0,8,0,0,70,0.0,569.805,134.032,189.55
12690,205,1,103,335.01,335.01,15,0.0,2,9,0,0,15,0.0,335.01,0.0,0.0
12691,28,5,388,927.8,185.56,20,82.25,0,14,0,0,27,0.0,185.56,59.331,8.769999999999994
12693,120,6,242,686.96,114.493,34,93.0,3,8,0,2,37,0.054,171.74,30.996,16.343999999999998
12694,70,2,503,761.67,380.835,31,113.0,3,17,0,0,35,0.0,380.835,6.597,-9.329999999999984
12695,7,4,220,582.1,145.525,23,67.67,2,12,0,0,27,0.0,145.525,75.172,-9.400000000000002
12697,21,5,494,739.02,147.804,36,80.0,3,15,0,2,40,0.05,184.755,141.402,-67.978
12700,7,4,2944,4525.99,1131.498,192,69.33,2,9,0,0,264,0.0,1131.498,197.45,103.25300000000001
12701,79,2,674,725.71,362.855,49,163.0,2,10,0,0,51,0.0,362.855,87.363,123.55000000000001
12702,19,1,52,201.0,201.0,11,0.0,6,10,0,0,11,0.0,201.0,0.0,0.0
12703,64,2,160,256.7,128.35,20,7.0,3,17,0,1,21,0.048,128.35,194.03,-274.4
12704,7,8,991,1740.84,217.605,63,23.14,3,10,0,0,81,0.0,348.168,206.135,-35.73500000000001
12705,15,13,3946,6328.24,486.788,227,59.58,4,14,0,14,342,0.041,791.03,368.812,-8.32166666666666
12707,291,1,256,603.42,603.42,33,0.0,0,8,0,0,33,0.0,603.42,0.0,0.0
12708,29,16,1255,2346.32,146.645,85,53.07,0,10,0,17,164,0.104,234.632,107.28,-0.5812121212121228
12709,3,26,3792,8959.75,344.606,101,38.6,3,15,0,48,250,0.192,689.212,579.386,-13.604285714285718
12710,96,4,842,1004.5699999999999,251.142,74,66.33,6,14,0,2,76,0.026,251.142,301.976,-90.10500000000002
12712,22,17,1019,3791.63,223.037,58,64.06,4,11,0,8,128,0.062,379.163,196.282,-7.286484848484844
12713,0,1,505,794.55,794.55,37,0.0,4,12,0,0,37,0.0,794.55,0.0,0.0
12714,9,5,3046,4294.86,858.972,215,71.25,3,9,0,0,254,0.0,858.972,294.92,96.86200000000002
12715,106,1,190,263.36,263.36,19,0.0,3,15,0,0,19,0.0,263.36,0.0,0.0
12716,3,2,703,963.49,481.745,59,130.0,4,13,0,0,67,0.0,481.745,201.038,-284.30999999999995
12717,151,2,502,830.98,415.49,48,94.0,4,10,0,0,53,0.0,415.49,133.29,-188.5
12718,71,1,201,202.25,202.25,18,0.0,3,16,0,0,18,0.0,202.25,0.0,0.0
12719,5,3,357,536.1,178.7,33,57.0,6,13,0,3,40,0.075,268.05,81.034,114.60000000000002
12720,2,28,4618,5065.28,180.903,210,27.33,2,15,0,4,346,0.012,389.637,166.141,17.587252747252748
12721,31,7,1939,2358.98,336.997,133,109.5,3,12,0,3,158,0.019,393.163,124.974,44.93942857142857
12722,85,6,559,886.33,147.722,49,25.6,2,8,0,4,56,0.071,295.443,297.799,-79.82
12723,3,5,433,707.07,141.414,52,15.5,2,15,0,0,68,0.0,235.69,154.725,-120.06499999999998
12724,5,4,439,923.41,230.852,46,109.0,0,12,0,0,49,0.0,230.853,175.351,54.137000000000015
12725,371,1,162,371.8,371.8,23,0.0,4,15,0,0,23,0.0,371.8,0.0,0.0
12726,28,7,3132,2411.1,344.443,56,54.83,4,13,0,0,117,0.0,344.443,186.389,60.21571428571429
12727,10,8,2056,3425.7,428.212,108,81.29,2,11,0,1,133,0.008,570.95,166.546,-4.618857142857139
12728,71,4,413,728.33,182.082,37,87.0,1,13,0,0,42,0.0,182.082,38.583,-10.123000000000001
12729,113,1,231,417.01,417.01,25,0.0,3,11,0,0,25,0.0,417.01,0.0,0.0
12731,23,14,8359,18660.41,1332.886,108,56.0,0,10,0,2,275,0.007,1866.041,1033.592,67.07254545454542
12732,179,1,110,218.26000000000002,218.26,11,0.0,0,11,0,0,11,0.0,218.26,0.0,0.0
12733,234,1,137,383.95,383.95,22,0.0,1,16,0,0,22,0.0,383.95,0.0,0.0
12734,352,1,88,110.39999999999999,110.4,4,0.0,2,12,0,0,4,0.0,110.4,0.0,0.0
12735,315,2,363,689.5699999999999,344.785,37,22.0,3,14,0,0,41,0.0,689.57,0.0,0.0
12736,332,1,168,144.0,144.0,3,0.0,1,7,0,0,3,0.0,144.0,0.0,0.0
12738,372,1,147,137.35,137.35,10,0.0,3,18,0,0,10,0.0,137.35,0.0,0.0
12739,99,1,485,975.54,975.54,37,0.0,3,17,0,0,37,0.0,975.54,0.0,0.0
12740,63,1,342,427.6,427.6,27,0.0,4,10,0,0,27,0.0,427.6,0.0,0.0
12743,134,2,315,540.13,270.065,114,0.0,3,16,0,0,131,0.0,540.13,0.0,0.0
12744,56,4,5234,9120.39,2280.098,177,87.33,1,11,0,0,215,0.0,2280.098,1225.347,-133.085
12747,2,11,1275,4196.01,381.455,42,36.7,1,14,1,0,103,0.0,466.223,195.167,-13.040333333333331
12748,0,217,23516,29819.99,137.419,1767,5.1,2,11,1,43,4440,0.01,2293.845,2421.884,229.4282967032967
12749,3,8,1421,3818.2,477.275,159,70.57,0,12,1,32,230,0.139,954.55,543.585,-128.498
12750,128,1,137,275.88,275.88,15,0.0,2,9,0,0,15,0.0,275.88,0.0,0.0
12752,81,1,2262,4366.78,4366.78,53,0.0,0,13,0,0,53,0.0,4366.78,0.0,0.0
12753,3,11,11250,21024.01,1911.274,132,98.9,2,11,0,33,230,0.143,2336.001,2390.517,-132.28016666666664
12754,235,3,6481,3010.74,1003.58,49,36.5,4,10,0,0,63,0.0,1003.58,1684.952,1451.7749999999999
12755,249,3,867,2220.75,740.25,4,58.0,4,12,0,1,5,0.2,740.25,2764.578,-2692.8
12756,86,1,144,112.07999999999998,112.08,4,0.0,2,9,0,0,4,0.0,112.08,0.0,0.0
12757,15,10,2375,4161.75,416.175,235,34.33,3,14,0,1,359,0.003,693.625,645.986,119.13742857142856
12758,116,2,2135,2791.59,1395.795,84,160.0,1,12,0,0,97,0.0,1395.795,246.632,-348.78999999999996
12759,52,3,894,1411.44,470.48,80,111.5,1,9,0,0,92,0.0,470.48,106.003,-5.439999999999998
12762,7,2,1220,1702.52,851.26,61,18.0,4,10,0,0,67,0.0,851.26,630.273,891.3400000000001
12763,138,2,316,494.08,247.04,16,231.0,6,15,0,0,18,0.0,247.04,103.294,-146.07999999999998
12764,316,1,386,1693.88,1693.88,45,0.0,3,10,0,0,45,0.0,1693.88,0.0,0.0
12766,3,7,3627,6457.63,922.519,204,60.5,2,13,0,0,306,0.0,922.519,276.096,15.689642857142859
12769,238,1,356,1143.6,1143.6,32,0.0,4,10,0,0,32,0.0,1143.6,0.0,0.0
12770,210,1,743,1351.45,1351.45,12,0.0,4,9,0,0,12,0.0,1351.45,0.0,0.0
12772,59,1,551,752.47,752.47,54,0.0,1,9,0,0,54,0.0,752.47,0.0,0.0
12775,17,6,846,1246.24,207.707,46,117.2,1,7,0,1,62,0.016,249.248,96.189,29.751
12778,19,6,817,693.23,115.538,39,58.6,4,15,0,0,44,0.0,138.646,66.609,-11.712999999999997
12779,21,12,1996,3868.7,322.392,88,72.91,2,11,0,10,159,0.063,483.588,330.807,39.43857142857143
12781,21,4,592,671.72,167.93,24,213.67,0,8,0,4,28,0.143,167.93,289.768,-152.53199999999998
12782,4,6,1056,1881.3200000000002,313.553,80,137.4,2,10,0,4,102,0.039,376.264,103.941,-42.111000000000004
12783,2,4,611,1295.87,323.968,74,24.33,4,11,0,0,78,0.0,323.968,143.998,-31.907
12784,15,1,278,476.82,476.82,53,0.0,3,12,0,0,56,0.0,476.82,0.0,0.0
12785,2,2,126,249.71,124.855,13,362.0,4,13,0,1,14,0.071,124.855,185.396,-262.19
12787,9,3,258,418.66,139.553,16,91.5,1,9,0,0,17,0.0,139.553,33.919,-19.549999999999997
12789,65,1,3,76.85,76.85,3,0.0,2,13,0,0,3,0.0,76.85,0.0,0.0
12790,192,1,164,294.92,294.92,20,0.0,1,14,0,0,20,0.0,294.92,0.0,0.0
12791,373,1,96,177.60000000000002,177.6,1,0.0,2,11,0,0,1,0.0,177.6,0.0,0.0
12792,256,1,215,344.53999999999996,344.54,24,0.0,0,11,0,0,24,0.0,344.54,0.0,0.0
12793,334,2,292,461.48,230.74,20,37.0,6,12,0,0,22,0.0,230.74,179.52,253.88
12794,53,2,592,860.41,430.205,43,45.0,0,14,0,0,45,0.0,430.205,160.096,226.40999999999997
12795,18,1,64,318.48,318.48,13,0.0,0,10,0,0,13,0.0,318.48,0.0,0.0
12797,360,3,78,166.18,55.393,12,2.5,3,10,0,4,16,0.25,166.18,0.0,0.0
12798,10,3,5256,6977.04,2325.68,6,80.0,2,10,0,0,8,0.0,2325.68,1149.63,1022.28
12802,183,2,300,382.58,191.29,24,3.0,0,9,0,1,25,0.04,382.58,0.0,0.0
12808,36,3,187,455.65000000000003,151.883,26,166.0,3,10,0,0,27,0.0,151.883,50.45,50.45
12809,168,2,216,400.36,200.18,24,9.0,2,10,0,1,25,0.04,400.36,0.0,0.0
12811,261,2,227,458.85,229.425,26,23.0,2,10,0,0,28,0.0,229.425,24.289,34.349999999999994
12812,44,1,164,229.64000000000001,229.64,15,0.0,2,9,0,0,15,0.0,229.64,0.0,0.0
12814,101,1,48,85.92,85.92,1,0.0,1,12,0,0,1,0.0,85.92,0.0,0.0
12815,147,2,374,863.46,431.73,37,51.0,2,13,0,0,45,0.0,431.73,89.986,-127.25999999999999
12816,95,2,125,452.20000000000005,226.1,26,81.0,3,13,0,0,27,0.0,226.1,17.748,-25.099999999999994
12817,281,1,52,126.03999999999999,126.04,3,0.0,3,16,0,0,3,0.0,126.04,0.0,0.0
12818,178,2,914,1157.88,578.94,13,83.0,2,12,0,2,15,0.133,578.94,852.969,-1206.2800000000002
12820,3,4,722,942.34,235.585,55,107.67,0,13,1,0,59,0.0,235.585,75.049,24.565999999999995
12821,214,1,70,92.72,92.72,6,0.0,0,15,1,0,6,0.0,92.72,0.0,0.0
12822,70,3,548,918.98,306.327,41,16.5,1,13,1,1,47,0.021,918.98,0.0,0.0
12823,74,5,230,1759.5,351.9,1,55.5,2,7,1,0,5,0.0,439.875,144.812,-22.95
12824,59,1,232,397.12,397.12,25,0.0,1,12,1,0,25,0.0,397.12,0.0,0.0
12826,2,8,1054,1468.1200000000001,183.515,58,75.57,3,12,1,3,94,0.032,244.687,158.168,-20.87771428571429
12827,5,3,197,430.15000000000003,143.383,19,19.5,2,15,1,0,25,0.0,143.383,64.617,-53.15
12828,2,6,494,1018.71,169.785,46,25.6,4,10,1,0,56,0.0,254.678,127.888,22.608999999999998
12829,322,3,375,253.05,84.35,9,19.0,4,11,1,1,12,0.083,126.525,57.665,81.55000000000001
12830,37,6,9848,6814.64,1135.773,13,26.8,1,10,1,0,38,0.0,1703.66,1132.13,-723.64
12831,262,1,135,215.05,215.05,9,0.0,1,13,1,0,9,0.0,215.05,0.0,0.0
12832,32,2,195,383.03,191.515,27,66.0,4,13,1,0,27,0.0,191.515,107.883,-152.57
12833,145,1,156,417.38,417.38,24,0.0,6,13,1,0,24,0.0,417.38,0.0,0.0
12834,282,1,110,312.38,312.38,18,0.0,2,9,1,0,18,0.0,312.38,0.0,0.0
12836,59,4,1062,2610.36,652.59,148,84.0,1,15,1,0,174,0.0,652.59,206.958,-141.01600000000002
12837,173,1,24,134.1,134.1,12,0.0,6,16,1,0,12,0.0,134.1,0.0,0.0
12838,33,2,355,671.95,335.975,115,340.0,6,12,1,0,120,0.0,335.975,77.52,-109.63
12839,2,15,3805,5588.12,372.541,95,45.71,3,14,1,1,315,0.003,508.011,300.463,44.901454545454556
12840,143,6,1505,2714.27,452.378,67,32.0,2,12,1,3,116,0.026,678.568,133.649,-97.28100000000002
12841,4,26,2646,3845.63,147.909,230,17.12,6,12,1,19,433,0.044,295.818,129.336,-16.080164835164833
12842,70,2,547,1118.99,559.495,34,238.0,4,15,1,0,34,0.0,559.495,351.807,497.53
12843,65,9,753,1680.76,186.751,69,38.88,1,11,1,5,108,0.046,336.152,306.966,-40.626000000000005
12844,29,2,125,325.96000000000004,162.98,47,101.0,0,13,1,0,52,0.0,162.98,16.829,-23.799999999999983
12845,267,4,204,354.09,88.522,26,7.67,1,14,1,0,27,0.0,177.045,158.328,223.91
12847,22,1,873,843.64,843.64,72,0.0,3,13,1,0,84,0.0,843.64,0.0,0.0
12849,31,2,579,992.65,496.325,46,237.0,2,12,1,0,46,0.0,496.325,219.04,-309.77000000000004
12851,96,1,106,131.81,131.81,43,0.0,6,12,1,0,47,0.0,131.81,0.0,0.0
12852,290,2,145,299.75,149.875,17,4.0,4,8,1,3,20,0.15,299.75,0.0,0.0
12853,107,9,782,1881.7,209.078,66,70.5,3,11,1,6,84,0.071,376.34,453.421,-31.34
12854,78,5,621,1280.9,256.18,97,139.25,1,14,1,5,114,0.044,426.967,69.823,66.34
12855,372,1,30,38.1,38.1,3,0.0,3,9,1,0,3,0.0,38.1,0.0,0.0
12856,7,8,1073,2153.53,269.191,155,15.57,4,12,1,3,314,0.01,717.843,568.932,-560.635
12857,210,2,343,1106.4,553.2,37,92.0,3,12,1,0,46,0.0,553.2,351.291,-496.8
12863,52,2,186,504.2,252.1,5,147.0,1,14,1,1,6,0.167,252.1,380.565,538.2
12864,138,1,216,147.12,147.12,3,0.0,6,13,1,0,3,0.0,147.12,0.0,0.0
12865,26,3,877,1548.07,516.023,87,215.0,0,10,0,1,96,0.01,516.023,504.513,303.505
12866,283,1,167,499.12,499.12,25,0.0,1,14,0,0,25,0.0,499.12,0.0,0.0
12867,26,10,4261,3962.99,396.299,240,111.33,0,15,1,12,546,0.022,566.141,205.786,86.82107142857141
12868,185,6,928,1607.0600000000002,267.843,72,37.6,2,15,1,0,107,0.0,321.412,122.692,5.713
12870,366,1,-2,-14.899999999999999,-14.9,2,0.0,2,14,1,2,2,1.0,-14.9,0.0,0.0
12871,84,2,200,380.64,190.32,8,123.0,4,15,1,0,11,0.0,190.32,82.477,116.63999999999999
12872,326,2,319,599.97,299.985,58,39.0,3,14,1,0,66,0.0,299.985,111.079,-157.09000000000003
12873,282,1,128,374.0,374.0,4,0.0,2,14,1,0,4,0.0,374.0,0.0,0.0
12875,143,2,2019,343.2300000000001,171.615,1,219.0,1,12,1,0,2,0.0,171.615,172.739,-244.29000000000005
12876,57,2,1930,2053.02,1026.51,66,139.0,3,12,0,0,83,0.0,1026.51,509.23,720.1600000000002
12877,3,12,1178,1535.77,127.981,100,32.27,1,13,1,0,154,0.0,139.615,74.191,6.7286363636363635
12878,18,3,536,841.64,280.547,38,124.0,6,13,1,2,49,0.041,280.547,278.202,-164.26500000000001
12879,44,4,363,552.5699999999999,138.142,7,27.0,4,12,1,2,12,0.167,276.285,298.067,-421.53000000000003
12881,275,1,21,298.0,298.0,7,0.0,2,11,1,0,7,0.0,298.0,0.0,0.0
12882,9,2,246,1463.04,731.52,12,24.0,2,16,1,0,13,0.0,1463.04,0.0,0.0
12883,24,4,196,703.47,175.868,39,21.67,1,9,1,0,42,0.0,351.735,85.001,120.21000000000004
12884,88,1,43,309.05,309.05,7,0.0,0,13,1,0,7,0.0,309.05,0.0,0.0
12885,63,4,654,1158.27,289.568,66,39.0,0,11,1,1,72,0.014,579.135,69.671,-98.52999999999997
12886,67,3,761,1351.09,450.363,75,149.0,2,11,1,4,86,0.047,675.545,102.028,-144.29000000000008
12888,214,4,68,313.77,78.442,4,37.0,1,14,1,2,7,0.286,104.59,154.099,-100.95
12890,24,1,256,376.71999999999997,376.72,78,0.0,1,17,1,0,79,0.0,376.72,0.0,0.0
12891,185,3,950,331.0,110.333,2,53.5,1,11,1,0,3,0.0,110.333,83.919,21.5
12893,30,1,90,176.55,176.55,27,0.0,2,12,1,0,31,0.0,176.55,0.0,0.0
12895,42,3,204,347.3,115.767,22,39.5,2,8,1,2,24,0.083,173.65,97.086,-137.3
12897,204,2,110,216.5,108.25,3,97.0,3,11,1,0,4,0.0,108.25,29.062,-41.10000000000001
12901,8,34,21299,16316.14,479.886,30,18.97,2,11,1,7,123,0.057,1631.614,836.17,-150.14630303030307
12902,264,1,66,138.68,138.68,10,0.0,6,12,1,0,10,0.0,138.68,0.0,0.0
12904,18,2,294,496.06,248.03,59,154.0,0,14,1,0,71,0.0,248.03,4.723,6.680000000000007
12906,11,5,1749,2919.81,583.962,55,16.75,3,15,1,0,63,0.0,1459.905,674.134,-953.3700000000001
12908,176,3,600,360.0,120.0,1,136.0,0,12,1,1,3,0.333,180.0,356.382,504.0
12909,39,8,1270,2128.83,266.104,78,70.29,3,12,1,5,96,0.052,425.766,344.063,-143.99900000000002
12910,23,8,1692,3075.04,384.38,48,31.14,3,10,1,0,75,0.0,512.507,132.627,-18.78742857142857
12912,2,5,670,1662.3,332.46,17,9.5,3,13,1,0,24,0.0,554.1,243.396,243.09
12913,4,5,1417,2453.63,490.726,36,91.0,3,10,1,0,48,0.0,490.726,352.252,95.83000000000003
12915,148,2,93,363.65,181.825,19,224.0,3,12,1,0,22,0.0,181.825,25.208,-35.650000000000006
12916,138,5,1075,2921.15,584.23,53,75.25,6,10,1,2,105,0.019,730.288,86.199,-17.226999999999986
12917,128,1,120,594.0,594.0,2,0.0,2,16,1,0,2,0.0,594.0,0.0,0.0
12919,8,8,668,1301.44,162.68,34,56.86,1,10,1,2,52,0.038,216.907,219.124,55.60057142857142
12920,17,1,128,162.78,162.78,27,0.0,1,15,1,0,27,0.0,162.78,0.0,0.0
12921,3,50,9454,16389.74,327.795,233,19.35,2,13,1,21,741,0.028,1365.812,1091.588,87.60496503496505
12922,161,1,370,405.38,405.38,28,0.0,4,15,1,0,28,0.0,405.38,0.0,0.0
12923,64,1,67,171.57,171.57,27,0.0,3,16,1,0,27,0.0,171.57,0.0,0.0
12924,88,5,479,922.0,184.4,21,104.5,0,13,1,1,30,0.033,230.5,130.193,80.99000000000001
12925,4,2,540,679.05,339.525,41,70.0,0,11,1,0,44,0.0,339.525,40.708,-57.56999999999999
12928,35,5,1472,2062.7000000000003,412.54,59,81.0,1,10,1,0,84,0.0,412.54,103.424,34.673999999999985
12929,122,2,36,105.1,52.55,8,189.0,1,12,1,1,9,0.111,52.55,92.348,-130.6
12930,78,4,250,409.9,102.475,20,53.0,1,13,1,2,27,0.074,136.633,124.191,-13.659999999999997
12931,21,19,23577,33544.81,1765.516,28,27.06,3,13,1,19,101,0.188,4193.101,7158.946,1286.3589285714286
12933,24,4,498,606.28,151.57,103,172.67,1,16,1,1,107,0.009,202.093,80.205,70.27
12935,2,8,1852,2156.45,269.556,80,73.29,0,13,1,1,130,0.008,359.408,60.783,-26.360857142857146
12936,17,5,539,1012.9,202.58,56,15.25,3,13,1,1,63,0.016,506.45,412.965,-584.02
12937,15,4,1007,1504.27,376.068,81,84.0,3,14,1,0,120,0.0,376.068,219.112,156.86100000000002
12938,25,1,140,114.14,114.14,9,0.0,0,11,1,0,9,0.0,114.14,0.0,0.0
12939,64,8,4876,11581.8,1447.725,21,38.57,0,9,1,0,47,0.0,1930.3,960.886,-145.2857142857143
12940,46,4,399,862.44,215.61,88,24.33,6,12,1,4,100,0.04,431.22,130.461,184.5
12942,131,3,198,675.6,225.2,68,117.0,6,14,1,0,70,0.0,225.2,76.396,10.164999999999992
12943,301,1,-1,-3.75,-3.75,1,0.0,4,15,1,1,1,1.0,-3.75,0.0,0.0
12944,35,2,289,604.51,302.255,29,319.0,4,11,1,0,30,0.0,302.255,21.645,30.610000000000014
12945,288,1,165,462.95,462.95,23,0.0,3,14,1,0,23,0.0,462.95,0.0,0.0
12947,143,11,1157,1407.29,127.935,83,63.4,1,10,1,6,103,0.058,234.548,146.358,-7.468285714285712
12948,16,8,1077,2053.7,256.712,82,47.43,4,10,1,2,118,0.017,410.74,133.186,-56.42900000000001
12949,30,10,2363,4143.02,414.302,166,48.78,4,13,1,4,219,0.018,1035.755,389.292,-189.458
12950,2,3,1380,1843.0,614.333,13,11.0,3,15,1,0,23,0.0,921.5,862.529,1219.8000000000002
12951,8,8,500,1042.07,130.259,54,106.71,3,10,1,2,65,0.031,173.678,121.665,11.57457142857143
12952,5,5,652,1382.8400000000001,276.568,64,24.25,3,16,1,1,80,0.012,345.71,302.376,-166.48999999999998
12953,9,1,84,329.85,329.85,17,0.0,2,9,1,0,17,0.0,329.85,0.0,0.0
12955,1,14,3642,4734.26,338.161,81,37.62,2,10,1,3,183,0.016,526.029,540.666,104.62599999999999
12956,306,1,34,108.07,108.07,19,0.0,6,16,1,0,19,0.0,108.07,0.0,0.0
12957,4,12,2531,3979.04,331.587,208,90.09,3,12,1,6,244,0.025,442.116,469.044,33.41599999999999
12962,7,2,129,266.39,133.195,15,106.0,3,13,1,0,16,0.0,133.195,52.814,-74.68999999999998
12963,8,8,881,1856.63,232.079,75,51.0,2,9,1,0,95,0.0,371.326,292.298,41.08400000000002
12965,89,1,282,769.8100000000001,769.81,108,0.0,6,15,1,0,108,0.0,769.81,0.0,0.0
12966,9,1,75,160.18,160.18,10,0.0,2,12,1,0,10,0.0,160.18,0.0,0.0
12967,3,4,243,1194.75,298.688,21,122.67,4,9,1,14,33,0.424,398.25,1112.193,-1048.5500000000002
12968,112,1,73,135.95,135.95,5,0.0,4,15,1,0,5,0.0,135.95,0.0,0.0
12970,7,4,268,405.47,101.368,116,105.0,4,14,1,0,129,0.0,202.735,253.052,357.87
12971,3,88,9204,10933.76,124.247,94,10.68,2,10,1,2,307,0.007,841.058,513.463,18.798186813186813
12974,197,1,24,144.8,144.8,8,0.0,3,9,1,0,8,0.0,144.8,0.0,0.0
12976,211,1,561,738.6,738.6,22,0.0,3,9,1,0,22,0.0,738.6,0.0,0.0
12977,156,1,12,39.239999999999995,39.24,9,0.0,2,16,1,0,9,0.0,39.24,0.0,0.0
12980,155,12,864,7092.06,591.005,6,53.73,3,11,1,4,24,0.167,1013.151,426.312,59.15249999999999
12981,29,2,242,372.21999999999997,186.11,12,104.0,4,14,1,0,20,0.0,186.11,1.513,-2.140000000000015
12982,239,2,278,377.2,188.6,28,3.0,0,11,1,6,34,0.176,377.2,0.0,0.0
12984,18,1,26,97.5,97.5,4,0.0,0,12,1,0,4,0.0,97.5,0.0,0.0
12985,0,3,1413,1215.6200000000001,405.207,73,14.5,4,12,1,2,78,0.026,607.81,207.281,-293.14
12987,73,3,217,545.0,181.667,27,121.0,1,12,1,2,30,0.067,181.667,171.022,-24.95
12988,292,1,126,505.82,505.82,75,0.0,6,14,1,0,83,0.0,505.82,0.0,0.0
12989,3,19,2915,6854.51,360.764,41,52.5,3,12,1,4,68,0.059,623.137,400.255,0.6931818181818161
12990,31,3,200,409.5,136.5,8,139.5,1,13,1,0,13,0.0,136.5,35.34,24.049999999999997
12991,23,2,405,503.76,251.88,31,89.0,4,14,1,0,31,0.0,251.88,73.087,-103.36000000000001
12993,23,4,240,414.76,103.69,26,91.67,0,12,1,0,27,0.0,103.69,66.999,-5.692000000000001
12994,4,5,440,902.22,180.444,52,169.75,2,8,1,12,73,0.164,300.74,38.507,6.275000000000006
12995,77,2,98,200.72,100.36,3,8.0,3,15,1,2,5,0.4,200.72,0.0,0.0
12997,22,7,648,1197.94,171.134,45,136.33,2,15,1,8,67,0.119,299.485,10.026,7.750000000000005
12999,196,3,342,455.88,151.96,25,24.5,4,10,1,0,28,0.0,227.94,130.588,-184.67999999999998
13000,106,3,379,534.85,178.283,30,129.0,4,10,1,0,31,0.0,178.283,92.49,-62.714999999999996
13001,4,15,5482,9765.07,651.005,166,43.86,2,14,1,3,340,0.009,1085.008,606.371,-166.50783333333337
13002,318,1,73,120.94999999999999,120.95,7,0.0,1,15,1,0,7,0.0,120.95,0.0,0.0
13003,105,3,103,149.05,49.683,4,54.5,0,8,1,0,6,0.0,49.683,17.053,0.4749999999999978
13004,11,22,4796,5613.43,255.156,277,32.95,4,12,1,5,409,0.012,510.312,220.666,15.486909090909094
13005,173,3,167,468.95,156.317,21,72.5,3,13,1,3,29,0.103,234.475,59.998,-84.84999999999997
13006,56,1,55,81.57,81.57,4,0.0,4,13,1,0,4,0.0,81.57,0.0,0.0
13008,323,2,115,178.46999999999997,89.235,15,37.0,3,14,1,1,15,0.067,89.235,198.322,280.47
13011,372,1,13,50.550000000000004,50.55,3,0.0,3,17,1,0,3,0.0,50.55,0.0,0.0
13012,9,10,668,1301.72,130.172,67,68.11,2,16,1,17,105,0.162,216.953,281.854,14.254857142857134
13013,1,15,2217,4786.99,319.133,155,37.29,4,12,1,3,222,0.014,531.888,409.482,-87.18883333333333
13014,2,16,884,3365.43,210.339,67,53.8,3,10,1,14,123,0.114,480.776,352.173,-50.235357142857126
13015,53,5,1609,3339.64,667.928,156,49.0,0,13,1,0,175,0.0,1113.213,413.062,298.61499999999995
13016,73,3,527,789.89,263.297,39,25.0,0,15,1,0,47,0.0,394.945,42.858,-60.610000000000014
